sample_fp	plate	cycle	well	tile
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-203__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	203
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-204__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	204
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-205__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	205
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-206__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	206
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-207__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	207
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-208__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	208
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-209__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	209
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-210__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	210
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-211__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	211
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-212__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	212
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-213__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	213
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-214__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	214
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-215__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	215
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-216__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	216
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-217__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	217
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-218__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	218
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-219__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	219
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-220__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	220
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-221__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	221
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-222__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	222
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-223__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	223
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-224__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	224
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-225__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	225
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-226__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	226
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-227__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	227
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-228__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	228
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-229__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	229
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-230__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	230
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-231__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	231
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-232__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	232
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-233__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	233
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-234__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	234
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-235__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	235
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-236__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	236
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-237__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	237
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-238__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	238
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-239__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	239
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-240__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	240
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-241__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	241
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-242__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	242
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-243__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	243
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-244__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	244
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-245__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	245
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-246__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	246
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-247__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	247
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-248__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	248
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-249__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	249
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-250__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	250
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-251__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	251
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-252__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	252
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-253__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	253
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-254__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	254
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-255__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	255
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-256__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	256
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-257__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	257
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-258__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	258
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-259__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	259
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-260__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	260
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-261__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	261
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-262__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	262
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-263__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	263
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-264__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	264
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-265__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	265
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-266__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	266
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-267__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	267
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-268__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	268
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-269__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	269
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-270__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	270
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-271__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	271
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-272__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	272
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-273__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	273
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-274__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	274
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-275__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	275
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-276__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	276
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-277__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	277
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-278__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	278
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-279__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	279
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-280__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	280
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-281__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	281
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-282__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	282
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-283__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	283
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-284__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	284
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-285__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	285
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-286__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	286
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-287__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	287
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-288__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	288
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-289__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	289
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-290__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	290
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-291__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	291
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-292__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	292
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-293__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	293
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-294__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	294
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-295__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	295
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-296__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	296
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-297__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	297
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-298__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	298
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-299__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	299
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-300__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	300
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-301__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	301
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-302__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	302
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-303__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	303
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-304__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	304
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-305__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	305
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-306__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	306
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-307__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	307
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-308__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	308
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-309__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	309
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-310__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	310
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-311__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	311
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-312__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	312
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-313__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	313
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-314__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	314
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-315__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	315
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-316__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	316
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-317__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	317
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-318__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	318
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-319__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	319
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-320__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	320
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-321__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	321
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-322__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	322
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-323__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	323
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-324__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	324
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-325__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	325
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-326__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	326
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-327__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	327
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-328__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	328
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-329__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	329
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-330__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	330
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-331__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	331
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-332__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	332
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-333__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	333
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-334__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	334
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-335__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	335
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-336__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	336
/lab/ops_data/nebo/plate_1/input_sbs/c8/10x/20250509_090447_772/P001_Wells-B2_Points-337__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	1	8	B2	337
