index	sample_fp	plate	well	tile	round
59182	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6109__Channel_DAPI,GFP.nd2	1	B2	6109	2
59183	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6109__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6109	3
59184	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6110__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6110	1
59185	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6110__Channel_DAPI,GFP.nd2	1	B2	6110	2
59186	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6110__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6110	3
59187	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6111__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6111	1
59188	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6111__Channel_DAPI,GFP.nd2	1	B2	6111	2
59189	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6111__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6111	3
59190	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6112__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6112	1
59191	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6112__Channel_DAPI,GFP.nd2	1	B2	6112	2
59192	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6112__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6112	3
59193	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6113__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6113	1
59194	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6113__Channel_DAPI,GFP.nd2	1	B2	6113	2
59195	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6113__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6113	3
59196	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6114__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6114	1
59197	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6114__Channel_DAPI,GFP.nd2	1	B2	6114	2
59198	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6114__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6114	3
59199	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6115__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6115	1
59200	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6115__Channel_DAPI,GFP.nd2	1	B2	6115	2
59201	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6115__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6115	3
59202	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6116__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6116	1
59203	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6116__Channel_DAPI,GFP.nd2	1	B2	6116	2
59204	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6116__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6116	3
59205	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6117__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6117	1
59206	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6117__Channel_DAPI,GFP.nd2	1	B2	6117	2
59207	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6117__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6117	3
59208	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6118__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6118	1
59209	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6118__Channel_DAPI,GFP.nd2	1	B2	6118	2
59210	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6118__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6118	3
59211	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6119__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6119	1
59212	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6119__Channel_DAPI,GFP.nd2	1	B2	6119	2
59213	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6119__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6119	3
59214	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6120__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6120	1
59215	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6120__Channel_DAPI,GFP.nd2	1	B2	6120	2
59216	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6120__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6120	3
59217	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6121__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6121	1
59218	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6121__Channel_DAPI,GFP.nd2	1	B2	6121	2
59219	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6121__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6121	3
59220	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6122__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6122	1
59221	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6122__Channel_DAPI,GFP.nd2	1	B2	6122	2
59222	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6122__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6122	3
59223	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6123__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6123	1
59224	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6123__Channel_DAPI,GFP.nd2	1	B2	6123	2
59225	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6123__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6123	3
59226	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6124__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6124	1
59227	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6124__Channel_DAPI,GFP.nd2	1	B2	6124	2
59228	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6124__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6124	3
59229	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6125__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6125	1
59230	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6125__Channel_DAPI,GFP.nd2	1	B2	6125	2
59231	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6125__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6125	3
59232	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6126__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6126	1
59233	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6126__Channel_DAPI,GFP.nd2	1	B2	6126	2
59234	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6126__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6126	3
59235	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6127__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6127	1
59236	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6127__Channel_DAPI,GFP.nd2	1	B2	6127	2
59237	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6127__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6127	3
59238	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6128__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6128	1
59239	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6128__Channel_DAPI,GFP.nd2	1	B2	6128	2
59240	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6128__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6128	3
59241	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6129__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6129	1
59242	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6129__Channel_DAPI,GFP.nd2	1	B2	6129	2
59243	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6129__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6129	3
59244	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6130__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6130	1
59245	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6130__Channel_DAPI,GFP.nd2	1	B2	6130	2
59246	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6130__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6130	3
59247	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6131__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6131	1
59248	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6131__Channel_DAPI,GFP.nd2	1	B2	6131	2
59249	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6131__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6131	3
59250	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6132__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6132	1
59251	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6132__Channel_DAPI,GFP.nd2	1	B2	6132	2
59252	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6132__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6132	3
59253	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6133__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6133	1
59254	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6133__Channel_DAPI,GFP.nd2	1	B2	6133	2
59255	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6133__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6133	3
59256	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6134__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6134	1
59257	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6134__Channel_DAPI,GFP.nd2	1	B2	6134	2
59258	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6134__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6134	3
59259	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6135__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6135	1
59260	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6135__Channel_DAPI,GFP.nd2	1	B2	6135	2
59261	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6135__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6135	3
59262	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6136__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6136	1
59263	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6136__Channel_DAPI,GFP.nd2	1	B2	6136	2
59264	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6136__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6136	3
59265	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6137__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6137	1
59266	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6137__Channel_DAPI,GFP.nd2	1	B2	6137	2
59267	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6137__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6137	3
59268	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6138__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6138	1
59269	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6138__Channel_DAPI,GFP.nd2	1	B2	6138	2
59270	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6138__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6138	3
59271	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6139__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6139	1
59272	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6139__Channel_DAPI,GFP.nd2	1	B2	6139	2
59273	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6139__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6139	3
59274	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6140__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6140	1
59275	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6140__Channel_DAPI,GFP.nd2	1	B2	6140	2
59276	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6140__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6140	3
59277	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6141__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6141	1
59278	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6141__Channel_DAPI,GFP.nd2	1	B2	6141	2
59279	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6141__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6141	3
59280	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6142__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6142	1
59281	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6142__Channel_DAPI,GFP.nd2	1	B2	6142	2
59282	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6142__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6142	3
59283	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6143__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6143	1
59284	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6143__Channel_DAPI,GFP.nd2	1	B2	6143	2
59285	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6143__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6143	3
59286	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6144__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6144	1
59287	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6144__Channel_DAPI,GFP.nd2	1	B2	6144	2
59288	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6144__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6144	3
59289	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6145__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6145	1
59290	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6145__Channel_DAPI,GFP.nd2	1	B2	6145	2
59291	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6145__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6145	3
59292	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6146__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6146	1
59293	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6146__Channel_DAPI,GFP.nd2	1	B2	6146	2
59294	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6146__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6146	3
59295	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6147__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6147	1
59296	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6147__Channel_DAPI,GFP.nd2	1	B2	6147	2
59297	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6147__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6147	3
59298	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6148__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6148	1
59299	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6148__Channel_DAPI,GFP.nd2	1	B2	6148	2
59300	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6148__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6148	3
59301	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6149__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6149	1
59302	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6149__Channel_DAPI,GFP.nd2	1	B2	6149	2
59303	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6149__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6149	3
59304	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6150__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6150	1
59305	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6150__Channel_DAPI,GFP.nd2	1	B2	6150	2
59306	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6150__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6150	3
59307	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6151__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6151	1
59308	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6151__Channel_DAPI,GFP.nd2	1	B2	6151	2
59309	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6151__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6151	3
59310	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6152__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6152	1
59311	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6152__Channel_DAPI,GFP.nd2	1	B2	6152	2
59312	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6152__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6152	3
59313	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6153__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6153	1
59314	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6153__Channel_DAPI,GFP.nd2	1	B2	6153	2
59315	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6153__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6153	3
59316	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6154__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6154	1
59317	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6154__Channel_DAPI,GFP.nd2	1	B2	6154	2
59318	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6154__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6154	3
59319	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6155__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6155	1
59320	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-6155__Channel_DAPI,GFP.nd2	1	B2	6155	2
59321	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-6155__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	6155	3
59322	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-6156__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	6156	1
